batch,state,step,energy_ewm
375,ground,4493,-154.6167101923174
375,ground,4494,-154.61667051678987
375,ground,4495,-154.61665844767953
375,ground,4496,-154.616673539959
375,ground,4497,-154.61667373193143
375,ground,4498,-154.61674265215655
375,ground,4499,-154.61677909069684
375,transition,0,-153.7117156982422
375,transition,1,-153.75873456682478
375,transition,2,-153.72579341739805
375,transition,3,-153.71713838410338
375,transition,4,-153.738873377462
375,transition,5,-153.77902959288343
375,transition,6,-153.77443738167827
375,transition,7,-153.77051232241953
375,transition,8,-153.79852693836625
375,transition,9,-153.7963893323294
375,transition,10,-153.81705903405293
375,transition,11,-153.83384970288162
375,transition,12,-153.86317912617545
375,transition,13,-153.87257342062276
375,transition,14,-153.88541336986515
375,transition,15,-153.88644028372065
375,transition,16,-153.88779767832517
375,transition,17,-153.8832006231613
375,transition,18,-153.9087693903495
375,transition,19,-153.89725443999947
375,transition,20,-153.90036926627891
375,transition,21,-153.91962287987704
375,transition,22,-153.9207839826965
375,transition,23,-153.92377009545964
375,transition,24,-153.92448380112577
375,transition,25,-153.94663966324538
375,transition,26,-153.95836578731908
375,transition,27,-153.9594713669786
375,transition,28,-153.9507359788385
375,transition,29,-153.93937150332619
375,transition,30,-153.94900696828594
375,transition,31,-153.9465412656349
375,transition,32,-153.9563493558899
375,transition,33,-153.9675679878859
375,transition,34,-153.96839723058065
375,transition,35,-153.96478816379894
375,transition,36,-153.97033757529272
375,transition,37,-153.97653199225067
375,transition,38,-153.9829485744394
375,transition,39,-153.9900257617365
375,transition,40,-153.99288594972182
375,transition,41,-153.99533292517725
375,transition,42,-153.998787961502
375,transition,43,-153.99892221984493
375,transition,44,-154.00322480115577
375,transition,45,-154.000033741002
375,transition,46,-154.01203220945814
375,transition,47,-154.0160415294376
375,transition,48,-154.0153385083921
375,transition,49,-154.01514561853227
375,transition,50,-154.02514103379775
375,transition,51,-154.02632382035574
375,transition,52,-154.02880091968785
375,transition,53,-154.0316844188905
375,transition,54,-154.03977679379236
375,transition,55,-154.03995214381274
375,transition,56,-154.03929902006374
375,transition,57,-154.03767108447306
375,transition,58,-154.04080145988618
375,transition,59,-154.04711943977105
375,transition,60,-154.05375316092272
375,transition,61,-154.0518302386155
375,transition,62,-154.0533714758318
375,transition,63,-154.05684468316286
375,transition,64,-154.058665977392
375,transition,65,-154.06578423211977
375,transition,66,-154.0661741555061
375,transition,67,-154.0709135188055
375,transition,68,-154.07386923577363
375,transition,69,-154.0827637481033
375,transition,70,-154.0855204941908
375,transition,71,-154.0898656085826
375,transition,72,-154.09590372284163
375,transition,73,-154.10304065820057
375,transition,74,-154.11314250805955
375,transition,75,-154.116428918087
375,transition,76,-154.12177380872004
375,transition,77,-154.12268844204306
375,transition,78,-154.12696478036696
375,transition,79,-154.12607427767443
375,transition,80,-154.1251093059617
375,transition,81,-154.12989820367358
375,transition,82,-154.13360517886107
375,transition,83,-154.14400641538322
375,transition,84,-154.15277199631092
375,transition,85,-154.15399987026717
375,transition,86,-154.16072160365144
375,transition,87,-154.16752809166445
375,transition,88,-154.17018549311624
375,transition,89,-154.18477894791204
375,transition,90,-154.19207587683056
375,transition,91,-154.19437310173248
375,transition,92,-154.19472128060264
375,transition,93,-154.19791448084658
375,transition,94,-154.2058630739638
375,transition,95,-154.21043481625838
375,transition,96,-154.21468089512013
375,transition,97,-154.22259286789298
375,transition,98,-154.22445515629983
375,transition,99,-154.22817253951845
375,transition,100,-154.229849079194
375,transition,101,-154.2345157600845
375,transition,102,-154.246323530294
375,transition,103,-154.251678920044
375,transition,104,-154.2542876442025
375,transition,105,-154.25528374399443
375,transition,106,-154.25517441907425
375,transition,107,-154.26032382697502
375,transition,108,-154.2647994416126
375,transition,109,-154.27009637503895
375,transition,110,-154.26862796773426
375,transition,111,-154.26789787254103
375,transition,112,-154.26608767734083
375,transition,113,-154.27289525182414
375,transition,114,-154.27648281720514
375,transition,115,-154.27848050023334
375,transition,116,-154.27634819883178
375,transition,117,-154.27888788999542
375,transition,118,-154.2834697319936
375,transition,119,-154.29003817704182
375,transition,120,-154.29009818553158
375,transition,121,-154.29147052997524
375,transition,122,-154.29357042663193
375,transition,123,-154.29782855553333
375,transition,124,-154.30094337006335
375,transition,125,-154.30327151958215
375,transition,126,-154.30279159690102
375,transition,127,-154.30464367125086
375,transition,128,-154.31009133975007
375,transition,129,-154.3151993002482
375,transition,130,-154.31327984494519
375,transition,131,-154.31239856608653
375,transition,132,-154.31575414202246
375,transition,133,-154.3201599792856
375,transition,134,-154.32445720662247
375,transition,135,-154.32105437115237
375,transition,136,-154.3180068982545
375,transition,137,-154.32001201968336
375,transition,138,-154.32474387860373
375,transition,139,-154.33209361040588
375,transition,140,-154.33348779942835
375,transition,141,-154.33407118139078
375,transition,142,-154.3356858919338
375,transition,143,-154.3352210974109
375,transition,144,-154.33877616280793
375,transition,145,-154.3380529566813
375,transition,146,-154.33793011555264
375,transition,147,-154.33801455234357
375,transition,148,-154.34028600320158
375,transition,149,-154.34490970204598
375,transition,150,-154.34473916063428
375,transition,151,-154.34490082738722
375,transition,152,-154.34643786594754
375,transition,153,-154.34647918641073
375,transition,154,-154.34846032096956
375,transition,155,-154.34639759810835
375,transition,156,-154.34299773790866
375,transition,157,-154.3452488836527
375,transition,158,-154.347971265211
375,transition,159,-154.34987508059288
375,transition,160,-154.34695775840717
375,transition,161,-154.3450051192816
375,transition,162,-154.3477900532754
375,transition,163,-154.35186092398737
375,transition,164,-154.35566189040406
375,transition,165,-154.3533477856335
375,transition,166,-154.34926318788857
375,transition,167,-154.35263863416205
375,transition,168,-154.35484829712425
375,transition,169,-154.3578505341109
375,transition,170,-154.3563872221799
375,transition,171,-154.35423485974167
375,transition,172,-154.3526198633338
375,transition,173,-154.35214368209526
375,transition,174,-154.35168270279107
375,transition,175,-154.34698543903616
375,transition,176,-154.34673083700665
375,transition,177,-154.35024628220538
375,transition,178,-154.35246285994674
375,transition,179,-154.35495410186994
375,transition,180,-154.35099729033112
375,transition,181,-154.34907668824883
375,transition,182,-154.34787857882708
375,transition,183,-154.3477150387775
375,transition,184,-154.3511221971382
375,transition,185,-154.34664568204343
375,transition,186,-154.34316669930809
375,transition,187,-154.34134760632747
375,transition,188,-154.34156507581554
375,transition,189,-154.34493017993694
375,transition,190,-154.34373320475765
375,transition,191,-154.34265720752205
375,transition,192,-154.34365667061985
375,transition,193,-154.3455730573517
375,transition,194,-154.34741446813183
375,transition,195,-154.34688207508282
375,transition,196,-154.34688207508282
375,transition,197,-154.34654718075475
375,transition,198,-154.34830731984354
375,transition,199,-154.35016299168646
375,transition,200,-154.34953163721704
375,transition,201,-154.34782009449088
375,transition,202,-154.34674734820538
375,transition,203,-154.35052206182462
375,transition,204,-154.3536059626552
375,transition,205,-154.35041455615524
375,transition,206,-154.34941884026134
375,transition,207,-154.34740796503644
375,transition,208,-154.34911806812386
375,transition,209,-154.35217528864112
375,transition,210,-154.3493503164278
375,transition,211,-154.34808930477575
375,transition,212,-154.34734321531548
375,transition,213,-154.3463775992226
375,transition,214,-154.34782770432392
375,transition,215,-154.3469100755329
375,transition,216,-154.3458199134754
375,transition,217,-154.34598946382815
375,transition,218,-154.34581202238252
375,transition,219,-154.34850744169478
375,transition,220,-154.34470305447573
375,transition,221,-154.3439879431726
375,transition,222,-154.34893595619846
375,transition,223,-154.34960667302158
375,transition,224,-154.35162794794897
375,transition,225,-154.35153434667745
375,transition,226,-154.34934715747056
375,transition,227,-154.3497945332356
375,transition,228,-154.35457758861486
375,transition,229,-154.357354445035
375,transition,230,-154.3541814830539
375,transition,231,-154.35291115076402
375,transition,232,-154.35036051993632
375,transition,233,-154.35222279963406
375,transition,234,-154.3529489297235
375,transition,235,-154.3525421118223
375,transition,236,-154.35295147661773
375,transition,237,-154.3541038845071
375,transition,238,-154.3589674448066
375,transition,239,-154.36283970690687
375,transition,240,-154.360900629951
375,transition,241,-154.3607878062984
375,transition,242,-154.3618812035562
375,transition,243,-154.36236551255686
375,transition,244,-154.3677344179243
375,transition,245,-154.36536565340654
375,transition,246,-154.36437463322588
375,transition,247,-154.36308611937758
375,transition,248,-154.36424407248646
375,transition,249,-154.36364103859987
375,transition,250,-154.36482241976574
375,transition,251,-154.36319350062078
375,transition,252,-154.36565496249767
375,transition,253,-154.36777019753094
375,transition,254,-154.37224136372933
375,transition,255,-154.37155820831532
375,transition,256,-154.37002489973875
375,transition,257,-154.36991530537065
375,transition,258,-154.37140453603965
375,transition,259,-154.3760590859842
375,transition,260,-154.37511663327606
375,transition,261,-154.37381467102927
375,transition,262,-154.3742809199511
375,transition,263,-154.37894273645983
375,transition,264,-154.38114000682546
375,transition,265,-154.37669279715615
375,transition,266,-154.37376378234762
375,transition,267,-154.37357505013932
375,transition,268,-154.3718268514786
375,transition,269,-154.3745427868189
375,transition,270,-154.37290428959022
375,transition,271,-154.3711085474517
375,transition,272,-154.37008120779558
375,transition,273,-154.3691049358718
375,transition,274,-154.37201569983822
375,transition,275,-154.36885458517872
375,transition,276,-154.36711361194105
375,transition,277,-154.36655198694672
375,transition,278,-154.37064300602464
375,transition,279,-154.37112196867457
375,transition,280,-154.3687833815677
375,transition,281,-154.36761560885287
375,transition,282,-154.36796370298882
375,transition,283,-154.36859929992116
375,transition,284,-154.3728423858227
375,transition,285,-154.36783720353907
375,transition,286,-154.36502500922788
375,transition,287,-154.3629010658097
375,transition,288,-154.3634960177619
375,transition,289,-154.3670385876007
375,transition,290,-154.36703108575142
375,transition,291,-154.36385384807906
375,transition,292,-154.36445562841405
375,transition,293,-154.36585428701352
375,transition,294,-154.36877744989724
375,transition,295,-154.36710179316069
375,transition,296,-154.36605184210634
375,transition,297,-154.36584410427125
375,transition,298,-154.36906046544664
375,transition,299,-154.3741199036135
375,transition,300,-154.36964034180625
375,transition,301,-154.3672793890947
375,transition,302,-154.3680480046071
375,transition,303,-154.3692425391309
375,transition,304,-154.36897848717808
375,transition,305,-154.36610496416515
375,transition,306,-154.3645135310056
375,transition,307,-154.36533911139583
375,transition,308,-154.36635983878398
375,transition,309,-154.3690787052913
375,transition,310,-154.36682135608976
375,transition,311,-154.36515487302367
375,transition,312,-154.3665801957018
375,transition,313,-154.36966943620016
375,transition,314,-154.37261718929742
375,transition,315,-154.37092877462737
375,transition,316,-154.37001316182804
375,transition,317,-154.36865563555324
375,transition,318,-154.37015568479146
375,transition,319,-154.37152378918782
375,transition,320,-154.36906075896815
375,transition,321,-154.36776095808426
375,transition,322,-154.3689488315458
375,transition,323,-154.37065958174787
375,transition,324,-154.3738233202872
375,transition,325,-154.37299010852954
375,transition,326,-154.37155407136558
375,transition,327,-154.37281779476822
375,transition,328,-154.37542100249985
375,transition,329,-154.3769999632706
375,transition,330,-154.37299907843834
375,transition,331,-154.37139761522718
375,transition,332,-154.37105996505318
375,transition,333,-154.37311848122553
375,transition,334,-154.37508156634163
375,transition,335,-154.37286996797198
375,transition,336,-154.37264176925788
375,transition,337,-154.3750949504247
375,transition,338,-154.37812743328755
375,transition,339,-154.37869784870236
375,transition,340,-154.37704551588251
375,transition,341,-154.37561091288455
375,transition,342,-154.37497989165394
375,transition,343,-154.37417294880427
375,transition,344,-154.3754209842885
375,transition,345,-154.37110103731953
375,transition,346,-154.3700781658198
375,transition,347,-154.37025801053306
375,transition,348,-154.37033669738062
375,transition,349,-154.37227055834572
375,transition,350,-154.36916761211614
375,transition,351,-154.36942064946751
375,transition,352,-154.37067115166073
375,transition,353,-154.37218381531216
375,transition,354,-154.37448061454032
375,transition,355,-154.373935382788
375,transition,356,-154.37366866676575
375,transition,357,-154.37653879652245
375,transition,358,-154.37866499713527
375,transition,359,-154.38234635543148
375,transition,360,-154.3770702473424
375,transition,361,-154.37605552756514
375,transition,362,-154.37671613924027
375,transition,363,-154.38024619080733
375,transition,364,-154.38322411262672
375,transition,365,-154.3809745408854
375,transition,366,-154.3811514212776
375,transition,367,-154.38292682690712
375,transition,368,-154.3839766581291
375,transition,369,-154.3884929873606
375,transition,370,-154.387489711643
375,transition,371,-154.38546098510244
375,transition,372,-154.3851384597979
375,transition,373,-154.38482224406872
375,transition,374,-154.38680173866226
375,transition,375,-154.3848156088069
375,transition,376,-154.38182924964843
375,transition,377,-154.38150156553712
375,transition,378,-154.38284185209906
375,transition,379,-154.3842453839622
375,transition,380,-154.3833791022684
375,transition,381,-154.38103277507557
375,transition,382,-154.38031410738674
375,transition,383,-154.38340589951306
375,transition,384,-154.38422515710556
375,transition,385,-154.38271827448895
375,transition,386,-154.38132588186087
375,transition,387,-154.37885726735533
375,transition,388,-154.3782492383176
375,transition,389,-154.38112567223996
375,transition,390,-154.3794276845929
375,transition,391,-154.37850652421753
375,transition,392,-154.3794595305652
375,transition,393,-154.38272067746342
375,transition,394,-154.38330412994864
375,transition,395,-154.37967061905192
375,transition,396,-154.37814764016284
375,transition,397,-154.37884753785733
375,transition,398,-154.37771110404475
375,transition,399,-154.37876185743028
375,transition,400,-154.37833441620984
375,transition,401,-154.3777111891649
375,transition,402,-154.37666705391553
375,transition,403,-154.37671710417018
375,transition,404,-154.3783511145791
375,transition,405,-154.37614106078018
375,transition,406,-154.37582951622423
375,transition,407,-154.37442857957927
375,transition,408,-154.3758637074111
375,transition,409,-154.37682454733704
375,transition,410,-154.37524062345275
375,transition,411,-154.37527929457062
375,transition,412,-154.37460525739704
375,transition,413,-154.3732023191714
375,transition,414,-154.37426263372282
375,transition,415,-154.3733851039336
375,transition,416,-154.37340534416734
375,transition,417,-154.37498622013658
375,transition,418,-154.37596337594468
375,transition,419,-154.37922572040725
375,transition,420,-154.3794705765264
375,transition,421,-154.3790706012092
375,transition,422,-154.37923155349822
375,transition,423,-154.37994168338804
375,transition,424,-154.3823405237467
375,transition,425,-154.38169963109578
375,transition,426,-154.38094385334384
375,transition,427,-154.37977929151185
375,transition,428,-154.37961879641847
375,transition,429,-154.3817160481773
375,transition,430,-154.38058481481502
375,transition,431,-154.37872093971606
375,transition,432,-154.37904776964146
375,transition,433,-154.3789611096121
375,transition,434,-154.37959814883715
375,transition,435,-154.3780905991632
375,transition,436,-154.37602646463006
375,transition,437,-154.37689882983918
375,transition,438,-154.3771881998763
375,transition,439,-154.37791343919423
375,transition,440,-154.37660253169733
375,transition,441,-154.37515806934778
375,transition,442,-154.37386689861395
375,transition,443,-154.37496871465783
375,transition,444,-154.37653440134943
375,transition,445,-154.37671568280982
375,transition,446,-154.37855739933434
375,transition,447,-154.37850344212495
375,transition,448,-154.379894143294
375,transition,449,-154.3825653285008
375,transition,450,-154.38158947979764
375,transition,451,-154.38079224916484
375,transition,452,-154.38116124003346
375,transition,453,-154.38279461339013
375,transition,454,-154.38470942151596
375,transition,455,-154.3851680471814
375,transition,456,-154.38513298622186
375,transition,457,-154.38440649019995
375,transition,458,-154.38530399310173
375,transition,459,-154.3872744849317
375,transition,460,-154.38714528728826
375,transition,461,-154.3853821346728
375,transition,462,-154.38450098595763
375,transition,463,-154.3851860024031
375,transition,464,-154.38561175103789
375,transition,465,-154.38603885501536
375,transition,466,-154.38621579342086
375,transition,467,-154.38572668555256
375,transition,468,-154.3863683101082
375,transition,469,-154.38830763243473
375,transition,470,-154.38589109832253
375,transition,471,-154.38563882826855
375,transition,472,-154.38598487209583
375,transition,473,-154.38683945571918
375,transition,474,-154.38897664045837
375,transition,475,-154.38756605846993
375,transition,476,-154.38681310822986
375,transition,477,-154.38841292199865
375,transition,478,-154.38926164487597
375,transition,479,-154.3904543222355
375,transition,480,-154.38837735249004
375,transition,481,-154.3880025228729
375,transition,482,-154.38770916099966
375,transition,483,-154.38868356737657
375,transition,484,-154.39108023683355
375,transition,485,-154.39109811397003
375,transition,486,-154.39028963758693
375,transition,487,-154.39145826770493
375,transition,488,-154.39221411571626
375,transition,489,-154.3921535169531
375,transition,490,-154.3918707288411
375,transition,491,-154.3911222299699
375,transition,492,-154.3910228134567
375,transition,493,-154.39262689853413
375,transition,494,-154.39418121803538
375,transition,495,-154.39327663544915
375,transition,496,-154.39312973187714
375,transition,497,-154.39382563002295
375,transition,498,-154.3939402899578
375,transition,499,-154.3952529365943
375,transition,500,-154.39442388654408
375,transition,501,-154.39376873569572
375,transition,502,-154.39427618459732
375,transition,503,-154.39506588264666
375,transition,504,-154.39580930084222
375,transition,505,-154.39673739609773
375,transition,506,-154.39739834476313
375,transition,507,-154.39822124867388
375,transition,508,-154.40015667932974
375,transition,509,-154.4004965643458
375,transition,510,-154.40030397457775
375,transition,511,-154.40035962999707
375,transition,512,-154.40134945252487
375,transition,513,-154.4019312224228
375,transition,514,-154.40301192055963
375,transition,515,-154.40208675615665
375,transition,516,-154.40232242540614
375,transition,517,-154.4024191489459
375,transition,518,-154.40388633502062
375,transition,519,-154.40494366581513
375,transition,520,-154.40533830667894
375,transition,521,-154.40471491004584
375,transition,522,-154.40321847994235
375,transition,523,-154.40286403589127
375,transition,524,-154.40311897618895
375,transition,525,-154.40295384383126
375,transition,526,-154.4033199477031
375,transition,527,-154.4040812201007
375,transition,528,-154.40477848359825
375,transition,529,-154.40480667686504
375,transition,530,-154.40356754934177
375,transition,531,-154.40322603966607
375,transition,532,-154.40303397194327
375,transition,533,-154.40407167048267
375,transition,534,-154.40510060836385
375,transition,535,-154.40531872011488
375,transition,536,-154.40619638380505
375,transition,537,-154.40603927958435
375,transition,538,-154.405818822835
375,transition,539,-154.40573700341375
375,transition,540,-154.4054262744535
375,transition,541,-154.40559463347964
375,transition,542,-154.4054015772442
375,transition,543,-154.40664493878572
375,transition,544,-154.4081427126506
375,transition,545,-154.40781889121888
375,transition,546,-154.4079044000561
375,transition,547,-154.40835101626433
375,transition,548,-154.40936441149267
375,transition,549,-154.41079640297016
375,transition,550,-154.40953582539956
375,transition,551,-154.41061854742287
375,transition,552,-154.4110751647852
375,transition,553,-154.4119104777668
375,transition,554,-154.41203117503528
375,transition,555,-154.41131417778263
375,transition,556,-154.41061590646694
375,transition,557,-154.4103863307009
375,transition,558,-154.4114591770657
375,transition,559,-154.41280443074737
375,transition,560,-154.4120213520148
375,transition,561,-154.41221196046763
375,transition,562,-154.41300407434758
375,transition,563,-154.41420027049205
375,transition,564,-154.41544892308687
375,transition,565,-154.4145490821373
375,transition,566,-154.41396375690354
375,transition,567,-154.41473253764664
375,transition,568,-154.41587852678902
375,transition,569,-154.41640597438902
375,transition,570,-154.41532891545143
375,transition,571,-154.41513656800961
375,transition,572,-154.4157880589889
375,transition,573,-154.41691018821786
375,transition,574,-154.4187228434529
375,transition,575,-154.4183519086332
375,transition,576,-154.4185339104808
375,transition,577,-154.41849249491776
375,transition,578,-154.418887150446
375,transition,579,-154.42006602862097
375,transition,580,-154.41994206437442
375,transition,581,-154.4192267742018
375,transition,582,-154.4190778753201
375,transition,583,-154.41980749149172
375,transition,584,-154.42048592560792
375,transition,585,-154.4197820122908
375,transition,586,-154.4194375982672
375,transition,587,-154.41969117509828
375,transition,588,-154.41907859473585
375,transition,589,-154.41988068719323
375,transition,590,-154.41981407364483
375,transition,591,-154.4196515125671
375,transition,592,-154.41992196175605
375,transition,593,-154.42073692405026
375,transition,594,-154.4218635855548
375,transition,595,-154.42233865444442
375,transition,596,-154.421824317807
375,transition,597,-154.4225863475465
375,transition,598,-154.42358097890386
375,transition,599,-154.4251453614703
375,transition,600,-154.42446060450607
375,transition,601,-154.4243968541756
375,transition,602,-154.42492152291877
375,transition,603,-154.42593608374045
375,transition,604,-154.42603826207343
375,transition,605,-154.42623043894275
375,transition,606,-154.42650650162562
375,transition,607,-154.427690084743
375,transition,608,-154.4278827397369
375,transition,609,-154.42800264538
375,transition,610,-154.42777701357707
375,transition,611,-154.42744504559622
375,transition,612,-154.42741075231083
375,transition,613,-154.42764390297657
375,transition,614,-154.42818107232162
375,transition,615,-154.4274807840733
375,transition,616,-154.42783553156602
375,transition,617,-154.42758266459126
375,transition,618,-154.4286110645205
375,transition,619,-154.42948326198376
375,transition,620,-154.4295236465011
375,transition,621,-154.42944336249025
375,transition,622,-154.4295916721672
375,transition,623,-154.43029606347412
375,transition,624,-154.43047474227913
375,transition,625,-154.4308670723104
375,transition,626,-154.4309137688225
375,transition,627,-154.43061015789175
375,transition,628,-154.4311351574143
375,transition,629,-154.43111120565874
375,transition,630,-154.43069867749475
375,transition,631,-154.4307736193547
375,transition,632,-154.4309977784742
375,transition,633,-154.43151048537447
375,transition,634,-154.43231437830465
375,transition,635,-154.4332473414132
375,transition,636,-154.4333314746156
375,transition,637,-154.43358211554968
375,transition,638,-154.43386845263407
375,transition,639,-154.43423799713958
375,transition,640,-154.43470125828023
375,transition,641,-154.4350379254175
375,transition,642,-154.4354111790283
375,transition,643,-154.4354111790283
375,transition,644,-154.43667023433167
375,transition,645,-154.4366783523569
375,transition,646,-154.43694798100194
375,transition,647,-154.43740555642498
375,transition,648,-154.4375591012916
375,transition,649,-154.43889250659393
375,transition,650,-154.4394581614483
375,transition,651,-154.43960385216874
375,transition,652,-154.439422000542
375,transition,653,-154.43999132336842
375,transition,654,-154.44100210011047
375,transition,655,-154.44085165667133
375,transition,656,-154.44062691588755
375,transition,657,-154.44145568550724
375,transition,658,-154.44224670297646
375,transition,659,-154.44319569629948
375,transition,660,-154.44377457141422
375,transition,661,-154.4445598701889
375,transition,662,-154.44449147956857
375,transition,663,-154.4454319853925
375,transition,664,-154.44637119718888
375,transition,665,-154.4462706489464
375,transition,666,-154.44668975555513
375,transition,667,-154.44716478590834
375,transition,668,-154.44793473566406
375,transition,669,-154.44781030658717
375,transition,670,-154.4482736659771
375,transition,671,-154.44842292763423
375,transition,672,-154.44882670231786
375,transition,673,-154.44986832786216
375,transition,674,-154.45055418828224
375,transition,675,-154.45059293478627
375,transition,676,-154.45087836653323
375,transition,677,-154.45079457134332
375,transition,678,-154.4506696868931
375,transition,679,-154.4512841667111
375,transition,680,-154.45158207077483
375,transition,681,-154.4517002920871
375,transition,682,-154.45158321449773
375,transition,683,-154.4518367410046
375,transition,684,-154.45218752568383
375,transition,685,-154.45342174275356
375,transition,686,-154.45442643516986
375,transition,687,-154.45421119541322
375,transition,688,-154.45482991239075
375,transition,689,-154.45567103255493
375,transition,690,-154.4560250242564
375,transition,691,-154.45656218170635
375,transition,692,-154.45664977848386
375,transition,693,-154.4577131855616
375,transition,694,-154.4580806164908
375,transition,695,-154.4580023439645
375,transition,696,-154.45816289335974
375,transition,697,-154.45855464981295
375,transition,698,-154.4587229985599
375,transition,699,-154.45921516975406
375,transition,700,-154.4589871090603
375,transition,701,-154.45926981374998
375,transition,702,-154.45969128886955
375,transition,703,-154.45984127489237
375,transition,704,-154.46042440557787
375,transition,705,-154.4606718349783
375,transition,706,-154.4607709142518
375,transition,707,-154.46124167357692
375,transition,708,-154.46170490058284
375,transition,709,-154.46195475700273
375,transition,710,-154.4623258451185
375,transition,711,-154.4626072275035
375,transition,712,-154.46308470518446
375,transition,713,-154.462836001653
375,transition,714,-154.4635105024527
375,transition,715,-154.46400010731676
375,transition,716,-154.46427030584167
375,transition,717,-154.4640797430769
375,transition,718,-154.4645768053584
375,transition,719,-154.46503838775058
375,transition,720,-154.46502132352106
375,transition,721,-154.4655627660095
375,transition,722,-154.4655419709877
375,transition,723,-154.46566092821752
375,transition,724,-154.46570983128456
375,transition,725,-154.46611398243238
375,transition,726,-154.4672247965136
375,transition,727,-154.46776507525055
375,transition,728,-154.46863053174056
375,transition,729,-154.46966499807976
375,transition,730,-154.46990629745434
375,transition,731,-154.47016885039687
375,transition,732,-154.47093585092404
375,transition,733,-154.47163592093895
375,transition,734,-154.47165350057875
375,transition,735,-154.47203178034655
375,transition,736,-154.47224611491382
375,transition,737,-154.47269216310374
375,transition,738,-154.47321044788356
375,transition,739,-154.47375640295098
375,transition,740,-154.47351866707746
375,transition,741,-154.4739219884796
375,transition,742,-154.47449990982142
375,transition,743,-154.474599536697
375,transition,744,-154.47506901303996
375,transition,745,-154.4753139270086
375,transition,746,-154.47599117550863
375,transition,747,-154.4758826416164
375,transition,748,-154.47637011923666
375,transition,749,-154.47680458951695
375,transition,750,-154.476811750134
375,transition,751,-154.47677328950383
375,transition,752,-154.477073758324
375,transition,753,-154.47738278219705
375,transition,754,-154.47773669975234
375,transition,755,-154.47807712779485
375,transition,756,-154.47776128213877
375,transition,757,-154.47835031393538
375,transition,758,-154.47817945351267
375,transition,759,-154.47850559423048
375,transition,760,-154.47903117292523
375,transition,761,-154.4789352854153
375,transition,762,-154.47900192010516
375,transition,763,-154.47910756825098
375,transition,764,-154.47958191542534
375,transition,765,-154.4798326881986
375,transition,766,-154.48037386754422
375,transition,767,-154.48039465560205
375,transition,768,-154.48087020619076
375,transition,769,-154.48084229753042
375,transition,770,-154.48074717524167
375,transition,771,-154.48125986922764
375,transition,772,-154.48199413163826
375,transition,773,-154.48254714875094
375,transition,774,-154.48288726025223
375,transition,775,-154.48298792997144
375,transition,776,-154.48392797547126
375,transition,777,-154.4843679907399
375,transition,778,-154.48526333735208
375,transition,779,-154.48560781204398
375,transition,780,-154.48584112015516
375,transition,781,-154.48542829777932
375,transition,782,-154.48612863644772
375,transition,783,-154.48656988218244
375,transition,784,-154.4870060399027
375,transition,785,-154.48741045888002
375,transition,786,-154.4874507958802
375,transition,787,-154.4873648445851
375,transition,788,-154.4877646432796
375,transition,789,-154.48752922719976
375,transition,790,-154.48804845639472
375,transition,791,-154.48828726422568
375,transition,792,-154.48835126955626
375,transition,793,-154.4884755941903
375,transition,794,-154.48920840286982
375,transition,795,-154.49003878768892
375,transition,796,-154.4898070668973
375,transition,797,-154.48998225424307
375,transition,798,-154.49075965466062
375,transition,799,-154.4909371289603
375,transition,800,-154.4907285197871
375,transition,801,-154.49037755197605
375,transition,802,-154.490287821526
375,transition,803,-154.4907586557187
375,transition,804,-154.49062655622245
375,transition,805,-154.49113579250832
375,transition,806,-154.49125326757962
375,transition,807,-154.4918953961434
375,transition,808,-154.49218032699793
375,transition,809,-154.4920865416008
375,transition,810,-154.49215908820992
375,transition,811,-154.49231146714052
375,transition,812,-154.49221332592685
375,transition,813,-154.49284956201407
375,transition,814,-154.49329774066058
375,transition,815,-154.4930180094616
375,transition,816,-154.4933557784054
375,transition,817,-154.49376512882114
375,transition,818,-154.494070233319
375,transition,819,-154.49415982426947
375,transition,820,-154.49445768705021
375,transition,821,-154.49405584584628
375,transition,822,-154.49422701903018
375,transition,823,-154.49384407194887
375,transition,824,-154.4941256426909
375,transition,825,-154.494228749106
375,transition,826,-154.49423600419098
375,transition,827,-154.49442619846243
375,transition,828,-154.49483219105272
375,transition,829,-154.49489701440146
375,transition,830,-154.4949028359462
375,transition,831,-154.49465092207868
375,transition,832,-154.49509356256604
375,transition,833,-154.49574891204412
375,transition,834,-154.49601810268726
375,transition,835,-154.4963918016073
375,transition,836,-154.49701792300172
375,transition,837,-154.49764010295638
375,transition,838,-154.4977965425731
375,transition,839,-154.4983156621708
375,transition,840,-154.49840213776736
375,transition,841,-154.49912160783674
375,transition,842,-154.49900399236643
375,transition,843,-154.49911348688292
375,transition,844,-154.49938971662186
375,transition,845,-154.49976439407604
375,transition,846,-154.50003423160655
375,transition,847,-154.5003083893843
375,transition,848,-154.50017387109818
375,transition,849,-154.50063648197002
375,transition,850,-154.50039484720958
375,transition,851,-154.50065940120257
375,transition,852,-154.50112745151756
375,transition,853,-154.50136500470435
375,transition,854,-154.5015875216789
375,transition,855,-154.50133430602935
375,transition,856,-154.50134851184353
375,transition,857,-154.50098202668764
375,transition,858,-154.50133927732688
375,transition,859,-154.50159310947384
375,transition,860,-154.5014799853161
375,transition,861,-154.5014766958749
375,transition,862,-154.5012526967233
375,transition,863,-154.50139299865646
375,transition,864,-154.50135048608902
375,transition,865,-154.50196799196212
375,transition,866,-154.50192132446765
375,transition,867,-154.50170682134467
